mouth open,eyes squinting,furry,scary,excited,spotted,stoic,whiskers,x,y,image_filename
0.1693888,0.17202586,0.22687078,0.17470898,0.16869447,0.17305169,0.17420423,0.16563173,10.26405,6.8203197,animal-204.jpg
0.13160366,0.2280386,0.20383197,0.17846404,0.1257275,0.18883446,0.16913228,0.25538576,-6.0419064,9.091524,animal-205.jpg
0.14344792,0.18726997,0.21952036,0.18907398,0.14859983,0.20595309,0.18877316,0.16319692,8.43989,5.8259373,animal-206.jpg
0.17757833,0.17826054,0.23200777,0.18506548,0.17552206,0.17750853,0.20031515,0.17033912,10.05004,6.65649,animal-207.jpg
0.096707895,0.19696726,0.20905697,0.15331703,0.1337821,0.1888957,0.16979063,0.2547378,-5.2781706,10.940105,animal-208.jpg
0.114458084,0.17666447,0.22096574,0.14715195,0.15284733,0.17778018,0.19560875,0.23689169,-3.8213778,10.157184,animal-209.jpg
0.13338989,0.18273899,0.21457434,0.18476608,0.14998487,0.22363171,0.1650755,0.16379598,7.719565,6.419051,animal-210.jpg
0.116659075,0.16580254,0.25160524,0.17000124,0.12979618,0.20095968,0.18067507,0.17642078,7.0348907,8.060386,animal-211.jpg
0.16847388,0.16701646,0.23400666,0.16709939,0.15758231,0.21259344,0.21376507,0.14297219,10.177915,7.330362,animal-212.jpg
0.11066778,0.22340372,0.2231526,0.1821319,0.1477935,0.20910251,0.18139395,0.2852002,-6.103076,8.785239,animal-213.jpg
0.12756532,0.20616537,0.2161561,0.15209672,0.1536138,0.20775086,0.21038112,0.2212835,-3.4392264,9.836697,animal-214.jpg
0.11128111,0.14606477,0.19707876,0.13548522,0.1510059,0.22119588,0.17252834,0.1548363,9.156405,10.892277,animal-215.jpg
0.1090525,0.1487217,0.17549479,0.14959769,0.13191861,0.22479624,0.18792358,0.13964047,9.68076,11.5665455,animal-216.jpg
0.095236346,0.14175111,0.21929875,0.15023538,0.14262621,0.22751792,0.19862677,0.16511746,9.382406,10.595654,animal-217.jpg
0.11734848,0.14188585,0.24662918,0.16123357,0.15149233,0.18837908,0.22505248,0.1518659,9.789682,8.689687,animal-218.jpg
0.11409402,0.124640174,0.20967591,0.13429803,0.13775647,0.19653283,0.20216513,0.12194427,10.645679,11.49769,animal-219.jpg
0.11264135,0.19144565,0.21485743,0.15496786,0.11353317,0.2111789,0.17670685,0.20808509,-5.259089,11.397278,animal-220.jpg
0.14651419,0.15022907,0.21320547,0.15367001,0.13941725,0.20628828,0.1870904,0.16178577,9.414311,9.265332,animal-221.jpg
0.22455335,0.2399824,0.18457401,0.17655867,0.17125118,0.16797933,0.17071643,0.23038639,-4.003451,8.606131,animal-222.jpg
0.11776165,0.21814358,0.20569316,0.13867874,0.14025557,0.21192051,0.17042294,0.25711906,-6.3545556,10.795286,animal-223.jpg
0.12989439,0.1746662,0.20759633,0.1799655,0.13766927,0.2133692,0.15738717,0.16145656,7.6201353,6.7896357,animal-224.jpg
0.115066625,0.19985422,0.18014532,0.17496479,0.10271686,0.21777198,0.16479483,0.18263157,7.485649,6.4930387,animal-225.jpg
0.10967544,0.21221042,0.21194205,0.15119189,0.13927284,0.191731,0.15948787,0.24194755,-5.977108,11.036148,animal-226.jpg
0.12486506,0.21668482,0.23648953,0.15846154,0.14530689,0.21522278,0.20506173,0.22829005,-4.4263287,8.751813,animal-227.jpg
0.1114481,0.18328702,0.26936844,0.19103163,0.15893926,0.2085306,0.18019724,0.2009638,5.3710985,8.599733,animal-228.jpg
0.12763874,0.17805776,0.22851999,0.19682896,0.13015696,0.20398477,0.1915093,0.22362927,-4.3428693,9.535257,animal-229.jpg
0.12484259,0.20664746,0.21238285,0.15178938,0.12233642,0.18758592,0.16719842,0.23868492,-5.265178,10.589151,animal-230.jpg
0.109610796,0.21658708,0.2449973,0.18467197,0.13844267,0.2156053,0.22829992,0.234379,-4.636344,8.486173,animal-231.jpg
0.13730627,0.1648455,0.21743055,0.1782268,0.13869382,0.21417753,0.18571979,0.16334434,8.350359,7.402857,animal-232.jpg
0.11512241,0.23773953,0.21775591,0.16609833,0.13952667,0.20021148,0.16296023,0.25938827,-6.5979834,9.387789,animal-233.jpg
0.15709472,0.15634423,0.20280853,0.15874746,0.17138574,0.18441886,0.18116856,0.14312507,10.936465,7.3570876,animal-234.jpg
0.1240475,0.21493481,0.23763576,0.14568062,0.120991826,0.19485009,0.20176932,0.27265152,-5.433977,8.807224,animal-235.jpg
0.14018,0.17269713,0.22560513,0.18769619,0.13025439,0.20143801,0.16933528,0.16125898,7.8866816,6.783649,animal-236.jpg
0.14512485,0.17647508,0.21965149,0.1734573,0.1423415,0.2109024,0.21132213,0.17528656,9.460793,7.797525,animal-237.jpg
0.14000055,0.16784495,0.20966731,0.12968412,0.15417908,0.21616699,0.17791268,0.13682586,9.387767,10.222727,animal-238.jpg
0.15792163,0.16937734,0.21885657,0.18137865,0.16956714,0.17966455,0.16381076,0.13756117,10.52962,6.8740854,animal-239.jpg
0.13026994,0.14563516,0.22803828,0.1647493,0.15130934,0.20865211,0.2109888,0.17256165,9.773607,8.774736,animal-240.jpg
0.1306647,0.15621236,0.24338856,0.16613175,0.15032174,0.20790318,0.19720694,0.16156402,9.484528,8.541329,animal-241.jpg
0.137792,0.15462416,0.20688275,0.15415987,0.13848278,0.21326205,0.19000292,0.14585608,9.652411,9.798228,animal-242.jpg
0.11566091,0.1639235,0.19185045,0.14667284,0.11176144,0.22151601,0.16106167,0.13863349,9.343068,11.5185175,animal-243.jpg
0.14682077,0.14833665,0.20426308,0.1420086,0.17663692,0.21414444,0.19493628,0.16111271,9.331578,10.254171,animal-244.jpg
0.083184496,0.15780613,0.19325861,0.16870642,0.10712186,0.2109398,0.16848665,0.1980842,-4.5753407,11.746346,animal-245.jpg
0.1315969,0.16794679,0.20580524,0.13567677,0.13198608,0.20792702,0.18362722,0.15768212,9.192171,9.922494,animal-246.jpg
0.15179786,0.1829611,0.24434674,0.1687344,0.12929074,0.17073707,0.17997193,0.16542313,8.620446,8.0141115,animal-247.jpg
0.13096301,0.21106069,0.22418918,0.16845869,0.11522354,0.19961172,0.16836743,0.2269696,-5.4854307,9.954123,animal-248.jpg
0.122667104,0.1640597,0.20051046,0.14680758,0.13295835,0.2021455,0.21404988,0.14832295,10.7629795,10.197328,animal-249.jpg
0.16757372,0.19253302,0.20802973,0.20399138,0.1652751,0.20722917,0.17055324,0.16579247,9.3668165,5.9269705,animal-250.jpg
0.12210028,0.19822603,0.22035663,0.15045036,0.13672583,0.17665863,0.17258638,0.2503934,-4.954249,10.232819,animal-251.jpg
0.12995444,0.14571396,0.19148064,0.14963926,0.15635192,0.21275714,0.19185148,0.15097708,9.500716,10.558392,animal-252.jpg
0.15073967,0.14885801,0.22400464,0.1486516,0.14439398,0.17749242,0.18224919,0.14032702,9.761787,9.393796,animal-253.jpg
0.12772907,0.21500602,0.16881788,0.17361358,0.17443049,0.23927487,0.18419825,0.17355509,1.431108,6.525283,animal-254.jpg
0.13297014,0.18962389,0.22008303,0.15560059,0.11004992,0.16420726,0.16894144,0.2115786,-4.605692,11.077538,animal-255.jpg
0.13476318,0.1807434,0.24808986,0.16319704,0.14369205,0.19420046,0.21362881,0.16259483,9.282299,8.050395,animal-256.jpg
0.11088781,0.20210886,0.2119026,0.14601207,0.15536039,0.2072427,0.20009473,0.23188397,-3.330618,10.255504,animal-257.jpg
0.17441143,0.18474299,0.2156673,0.20513189,0.16489707,0.20691024,0.17402384,0.16616993,9.651441,5.984981,animal-258.jpg
0.13866732,0.14198804,0.21574947,0.14038348,0.14168441,0.1938121,0.18024361,0.14348799,9.85029,10.019228,animal-259.jpg
0.108379215,0.18977419,0.21996152,0.1603315,0.13697788,0.19580817,0.17036468,0.24179532,-4.922406,10.677735,animal-260.jpg
0.1275931,0.21924537,0.22344086,0.17807056,0.12086649,0.19154495,0.16448043,0.24297583,-5.771182,9.705955,animal-261.jpg
0.09320289,0.1803064,0.2546521,0.16616407,0.15307271,0.20369798,0.18385567,0.2003628,5.86835,8.407616,animal-262.jpg
0.09720948,0.1944998,0.23256823,0.16143492,0.14695075,0.17307577,0.17931226,0.24551286,-4.661949,10.296522,animal-263.jpg
0.15464151,0.16505748,0.20310688,0.19784428,0.14906356,0.19779246,0.19414803,0.15320367,8.644723,6.489315,animal-264.jpg
0.11364588,0.21014853,0.25030833,0.16020536,0.14535749,0.19965565,0.20136572,0.26968843,-5.345958,8.697607,animal-265.jpg
0.121777646,0.18003029,0.20356162,0.173108,0.12197269,0.20595147,0.18522082,0.1490652,7.8939247,7.379564,animal-266.jpg
0.10359945,0.16535589,0.19746083,0.15718907,0.1544641,0.22341216,0.17842945,0.15981591,8.689768,10.672093,animal-267.jpg
0.14513479,0.16357939,0.24114251,0.15257153,0.158647,0.17410043,0.2079571,0.16292207,9.21628,8.093014,animal-268.jpg
0.14071037,0.17414698,0.22741087,0.16618234,0.11917952,0.19055414,0.19032426,0.13892318,9.196088,8.280757,animal-269.jpg
0.11367953,0.20228648,0.19782868,0.14923179,0.15958403,0.24825352,0.18470886,0.19124216,1.8936085,7.418776,animal-270.jpg
0.11904137,0.19521606,0.22079547,0.18501085,0.1454034,0.20124173,0.19104964,0.23391062,-4.4129915,9.520621,animal-271.jpg
0.120526694,0.21340658,0.20827854,0.1783044,0.13476115,0.20504914,0.1673882,0.24389757,-6.0187173,9.693356,animal-272.jpg
0.14806534,0.17051797,0.2181406,0.17186537,0.12617597,0.19362608,0.1649301,0.15722544,8.103052,7.037113,animal-273.jpg
0.09427926,0.19445905,0.2353064,0.16412716,0.1264374,0.18051541,0.1841564,0.20781076,-4.470767,10.535149,animal-274.jpg
0.11447114,0.18028972,0.23174772,0.18687136,0.12883794,0.20908946,0.16095872,0.19866093,6.9555817,7.5726943,animal-275.jpg
0.13800743,0.15527795,0.2254701,0.1501404,0.13582784,0.1905826,0.18736908,0.15732251,9.309604,9.005587,animal-276.jpg
0.124202386,0.19910514,0.27392855,0.18783021,0.14344557,0.21563461,0.18490906,0.20717444,5.2650003,8.552686,animal-277.jpg
0.14324427,0.22584149,0.21651852,0.18971583,0.13660443,0.18621448,0.16932651,0.22801001,-5.551068,9.543501,animal-278.jpg
0.14212132,0.16823582,0.22817436,0.17520645,0.13914368,0.17708817,0.17948025,0.14001006,9.449644,7.8857865,animal-279.jpg
0.09174807,0.1354304,0.17632812,0.13157111,0.13652384,0.20399188,0.1766113,0.12223515,10.196088,11.921915,animal-280.jpg
0.11982475,0.16579421,0.23098634,0.17896506,0.14063235,0.20964375,0.17216396,0.18227486,7.2364182,7.7465377,animal-281.jpg
0.1278411,0.20986497,0.18480146,0.14418589,0.14733863,0.2058217,0.17483544,0.25297543,-6.3142776,10.729154,animal-282.jpg
0.12808631,0.17511445,0.2397911,0.14366688,0.12629947,0.21343294,0.22421707,0.16069491,10.674159,9.27401,animal-283.jpg
0.1570414,0.16797954,0.21608058,0.1649276,0.15260777,0.1881817,0.2009235,0.13836342,10.30565,7.9860187,animal-284.jpg
0.13010776,0.15456572,0.2067157,0.14859271,0.14818552,0.19694412,0.18501747,0.14484714,9.757909,9.90862,animal-285.jpg
0.12986302,0.15957096,0.17388123,0.15686397,0.13903026,0.225048,0.18579417,0.13876751,9.566019,11.537579,animal-286.jpg
0.14240277,0.17908718,0.2074722,0.19547507,0.13640782,0.19971606,0.17531705,0.15916786,7.983856,6.483603,animal-287.jpg
0.13263673,0.21729171,0.20068592,0.15756509,0.16486984,0.23550427,0.1857791,0.20009987,1.8460807,7.360308,animal-288.jpg
0.17050444,0.18763553,0.21005878,0.16196792,0.1858061,0.21844113,0.20141411,0.21636496,-3.4846728,8.85594,animal-289.jpg
0.16026324,0.2166394,0.24393138,0.18083796,0.12382664,0.15570083,0.20741916,0.18214364,8.532996,7.548049,animal-290.jpg
0.10927867,0.18737233,0.20981967,0.14886826,0.1391426,0.19751199,0.15605047,0.21927008,-4.8743825,11.770661,animal-291.jpg
0.15016411,0.1641461,0.21809146,0.16605248,0.1885457,0.20230156,0.20112303,0.13331695,10.71334,7.292459,animal-292.jpg
0.14975145,0.22741109,0.21273664,0.19200882,0.17316842,0.25297374,0.18814608,0.19776653,1.6778554,7.153459,animal-293.jpg
0.1284767,0.16243124,0.19466963,0.14935291,0.1198925,0.19711688,0.21067089,0.13817963,10.837697,10.334315,animal-294.jpg
0.1470311,0.2032342,0.21774353,0.16534626,0.13516754,0.18711622,0.2076765,0.16471832,8.851117,6.9203863,animal-295.jpg
0.11949907,0.2009558,0.21649583,0.16430673,0.14705828,0.18827799,0.18585047,0.25312626,-4.8026276,9.746871,animal-296.jpg
0.111738935,0.1368835,0.19816653,0.13490735,0.12714922,0.20295769,0.2113103,0.15089388,10.7110195,10.651114,animal-297.jpg
0.1180076,0.14870313,0.22226763,0.13392386,0.15372473,0.19690287,0.17851573,0.14995304,9.633512,9.928892,animal-298.jpg
0.14104645,0.16984773,0.22335777,0.16671157,0.14553857,0.21862915,0.21923226,0.13508666,10.286178,8.717408,animal-299.jpg
0.12037402,0.12978342,0.19516148,0.13117304,0.14618179,0.19666192,0.19955081,0.14946078,10.413559,11.121382,animal-300.jpg
0.13850963,0.16765252,0.24019006,0.20200795,0.13694346,0.17256746,0.20846203,0.15182582,9.129882,7.238647,animal-301.jpg
0.15690425,0.23705867,0.23230454,0.1879997,0.1253593,0.19416255,0.16534108,0.26235098,-5.9592023,8.700415,animal-302.jpg
0.13862228,0.17527759,0.20383796,0.16268426,0.16160114,0.20062484,0.20531034,0.15786102,9.915295,8.535479,animal-303.jpg
0.19354585,0.17205736,0.21485037,0.19979212,0.17175981,0.1891372,0.18341349,0.15861937,10.221733,6.333389,animal-304.jpg
0.22075416,0.2256335,0.22203207,0.21106876,0.19440618,0.18179046,0.20503761,0.256899,-3.897769,8.627417,animal-305.jpg
0.1278803,0.19138,0.20187452,0.17424875,0.17480032,0.23080918,0.17851225,0.2302051,-2.8699427,10.602174,animal-306.jpg
0.10393554,0.21345586,0.20613469,0.12583144,0.1267871,0.17372057,0.16302872,0.24634904,-5.590788,11.101973,animal-307.jpg
0.11430997,0.18666185,0.23221424,0.14519578,0.1299973,0.17077589,0.1949128,0.26141858,-4.333656,9.78115,animal-308.jpg
0.0945289,0.16565117,0.16969898,0.1419135,0.12441536,0.23683745,0.18561906,0.12641902,9.522995,11.722665,animal-309.jpg
0.13085221,0.2217145,0.20242909,0.17836219,0.16458455,0.25801533,0.17819792,0.1863082,1.6886663,7.1400604,animal-310.jpg
0.1176407,0.18081631,0.25382417,0.17819916,0.17032607,0.22428763,0.18949983,0.20627806,5.553124,8.50452,animal-311.jpg
0.14230046,0.19560182,0.2365618,0.18475613,0.1408463,0.2016002,0.18659538,0.16146341,8.444742,6.0899167,animal-312.jpg
0.08120155,0.16188492,0.2413264,0.16801843,0.14225124,0.18193024,0.16629688,0.22381479,-4.282766,10.669156,animal-313.jpg
0.13628805,0.2247972,0.21111557,0.17921135,0.17724803,0.25567597,0.18182611,0.19404273,1.6791974,7.1522393,animal-314.jpg
0.14136449,0.16339347,0.21851316,0.16863519,0.14010733,0.18098554,0.18843168,0.1408517,9.638788,8.148171,animal-315.jpg
0.18169263,0.18621454,0.2347137,0.18667701,0.16613774,0.1893334,0.22333875,0.18948409,9.940799,6.706169,animal-316.jpg
0.096898854,0.20006123,0.20526347,0.15915117,0.14012507,0.19085583,0.16325712,0.23386614,-5.4655757,11.497011,animal-317.jpg
0.1305277,0.19158374,0.22744185,0.1505032,0.14305392,0.20511222,0.212927,0.15447268,9.859119,8.290792,animal-318.jpg
0.10738495,0.16143745,0.216825,0.13800889,0.1191698,0.19250742,0.17530508,0.13334179,9.50851,10.260247,animal-319.jpg
0.12230951,0.19281927,0.2074935,0.15501246,0.14120056,0.18308252,0.16817248,0.2525395,-5.231311,10.640043,animal-320.jpg
0.16725811,0.20721108,0.23868896,0.21394758,0.14513728,0.14902094,0.17284018,0.23167524,-4.9609547,9.105055,animal-321.jpg
0.118357964,0.16012251,0.2406999,0.14664799,0.12111551,0.20471326,0.21868332,0.15080023,10.673649,9.305214,animal-322.jpg
0.15384966,0.16315894,0.2200861,0.18068457,0.14139278,0.2055133,0.19726968,0.15373948,9.578628,7.610782,animal-323.jpg
0.10509974,0.20101754,0.19401857,0.1637103,0.14846809,0.2126703,0.16886607,0.23553392,-5.159574,11.325753,animal-324.jpg
0.12763268,0.21959119,0.19942646,0.15596889,0.16073556,0.20346439,0.16150913,0.2538806,-6.3811235,10.463546,animal-325.jpg
0.13120124,0.20987225,0.23814961,0.1773648,0.14836031,0.22474073,0.2110394,0.23506895,-4.5842466,8.520957,animal-326.jpg
0.13337654,0.12505683,0.19446841,0.1378113,0.14840986,0.20080413,0.20538987,0.10715265,10.69174,11.180426,animal-327.jpg
0.12940392,0.15301153,0.20143259,0.13715687,0.14459574,0.20680347,0.21040177,0.15013906,10.607237,10.219108,animal-328.jpg
0.124640025,0.22268939,0.2419094,0.15386385,0.13806921,0.19233942,0.21129128,0.27542555,-5.3916454,8.556713,animal-329.jpg
0.1474464,0.19099131,0.21550658,0.19231555,0.13550703,0.21083191,0.18517256,0.17677887,8.45684,5.510838,animal-330.jpg
0.13740863,0.22750686,0.21320073,0.20021218,0.13194868,0.21847373,0.18166971,0.2164628,-4.8677435,8.892247,animal-331.jpg
0.09645329,0.1608336,0.26175475,0.18938409,0.14152852,0.21553998,0.20575766,0.17210698,6.4457145,8.239036,animal-332.jpg
0.107470125,0.22517353,0.22020629,0.14193624,0.1277386,0.19909544,0.16824138,0.25214761,-6.1786118,10.73119,animal-333.jpg
0.10796446,0.21392244,0.1484935,0.13542953,0.14269252,0.22794025,0.18271312,0.16114815,1.6766312,6.5110745,animal-334.jpg
0.10366055,0.19207819,0.19914627,0.13551581,0.15303135,0.19915333,0.15675482,0.22675878,-4.725317,11.771224,animal-335.jpg
0.1264739,0.15024331,0.21147007,0.14975186,0.15403928,0.19190785,0.18551026,0.14770114,9.752545,9.706554,animal-336.jpg
0.12339923,0.19087398,0.21614803,0.16567108,0.14923432,0.20446442,0.19990596,0.2464872,-3.9663415,9.617807,animal-337.jpg
0.1139351,0.1768273,0.21485761,0.17992382,0.15037541,0.18723872,0.17197867,0.22592069,-4.7048054,10.7498045,animal-338.jpg
0.1403531,0.17393413,0.23885909,0.16409725,0.11183482,0.18691179,0.19762063,0.15215722,8.931927,8.144088,animal-339.jpg
0.11264542,0.14228837,0.20828362,0.15390472,0.118709505,0.1957564,0.21620327,0.14898935,10.88784,10.023007,animal-340.jpg
0.14739276,0.15945417,0.21758905,0.16486983,0.13266297,0.19445005,0.18500823,0.151418,9.295671,8.359661,animal-341.jpg
0.14674386,0.18716311,0.23953718,0.1685734,0.14141318,0.23086439,0.23668471,0.15868545,9.91245,7.706403,animal-342.jpg
0.15792209,0.20327652,0.23357883,0.20965016,0.14673463,0.20964898,0.18856311,0.18204322,8.916407,5.436455,animal-343.jpg
0.13410372,0.14205348,0.20482919,0.15105091,0.1298367,0.19336018,0.21037638,0.12899682,10.78431,10.299488,animal-344.jpg
0.11121321,0.2037339,0.2107822,0.16559646,0.12868609,0.19867924,0.17494884,0.23842616,-5.207797,10.910572,animal-345.jpg
0.13249163,0.14520898,0.2128543,0.14001843,0.1304987,0.20357262,0.2053926,0.15152445,10.718698,10.118722,animal-346.jpg
0.16427495,0.20402962,0.2589038,0.18800968,0.1720961,0.23562025,0.21129847,0.17637713,9.757766,6.159402,animal-347.jpg
0.12644431,0.15827663,0.23184495,0.15299982,0.1230687,0.23751205,0.2181826,0.14345162,10.506507,9.152992,animal-348.jpg
0.15600467,0.18151493,0.22079164,0.19408435,0.14064367,0.19634694,0.18071797,0.15735722,8.841588,6.127221,animal-349.jpg
0.12600015,0.19669467,0.2688704,0.1883923,0.159661,0.20839204,0.17664284,0.21440487,5.0735703,8.482458,animal-350.jpg
0.13793123,0.17144512,0.24851844,0.18944435,0.15304443,0.18808639,0.19401751,0.15640897,9.433584,7.2009892,animal-351.jpg
0.09499064,0.18036173,0.19893277,0.15407243,0.15579602,0.20816456,0.15769337,0.22695464,-4.4814625,11.670769,animal-352.jpg
0.14937899,0.16798976,0.23220004,0.1772955,0.14375168,0.19694945,0.18858618,0.16872534,9.291776,7.493866,animal-353.jpg
0.1209192,0.21177983,0.24031678,0.16646461,0.13362736,0.17887184,0.21356204,0.24857202,-4.3410225,8.98794,animal-354.jpg
0.11420722,0.19648755,0.26050654,0.18421936,0.17590922,0.21892262,0.16459715,0.20667908,5.2276793,8.497474,animal-355.jpg
0.13359626,0.20675799,0.22315994,0.18054609,0.11858344,0.20218088,0.20473504,0.16724709,8.599014,6.7574224,animal-356.jpg
0.19482999,0.15124339,0.21048543,0.2004869,0.18963178,0.18121883,0.18518412,0.14166379,10.639246,6.5651784,animal-357.jpg
0.13233563,0.2142131,0.22146785,0.15551454,0.12857926,0.18421179,0.15452215,0.27201715,-6.4491954,10.129856,animal-358.jpg
0.12541664,0.19407287,0.26540747,0.19049837,0.16397157,0.21717323,0.18562682,0.20222473,5.2259097,8.593785,animal-359.jpg
0.13602433,0.15644732,0.22335497,0.15019777,0.13146242,0.20080379,0.19286156,0.1753993,9.148457,9.100734,animal-360.jpg
0.106263146,0.145096,0.17583758,0.14531052,0.1239966,0.21738204,0.17430255,0.12318125,9.789486,11.817353,animal-361.jpg
0.14903767,0.22123235,0.17778401,0.20502856,0.19678411,0.26795346,0.18894415,0.19213106,1.1929783,6.3498597,animal-362.jpg
0.10524087,0.2318506,0.20740746,0.14570993,0.126706,0.22097692,0.16777703,0.24155858,-6.13928,11.158993,animal-363.jpg
0.14903954,0.16310129,0.23035759,0.16313452,0.1328658,0.18179512,0.20307133,0.15958932,9.097885,8.194705,animal-364.jpg
0.15656322,0.18247424,0.21759523,0.2027969,0.14744905,0.21387087,0.17506188,0.16874197,8.847299,5.896714,animal-365.jpg
0.14246677,0.17504722,0.20799556,0.16860263,0.13907531,0.20228145,0.18111198,0.16110894,8.59805,7.1810527,animal-366.jpg
0.11524975,0.19787073,0.22793922,0.15484837,0.1625828,0.19841808,0.18614891,0.24258481,-3.998052,10.07381,animal-367.jpg
0.14133066,0.22121158,0.20769185,0.1888153,0.14135161,0.19703507,0.17628637,0.27991766,-6.1908407,8.827886,animal-368.jpg
0.13564298,0.18477805,0.21489179,0.18596819,0.13405955,0.21374133,0.17539504,0.16239142,7.7059717,6.476825,animal-369.jpg
0.11370236,0.19025218,0.19085321,0.14667141,0.16930771,0.19698307,0.18293504,0.21863538,-2.805048,11.007298,animal-370.jpg
0.10048981,0.13247535,0.19543569,0.14419696,0.14138725,0.21623278,0.20148626,0.09789303,10.518718,11.688387,animal-371.jpg
0.15483376,0.24039902,0.23000214,0.1557356,0.13680647,0.20529243,0.19347045,0.2692543,-5.4550195,8.437604,animal-372.jpg
0.13932824,0.16681412,0.2590738,0.16545965,0.14045063,0.19444948,0.21884769,0.15742981,9.408332,8.143808,animal-373.jpg
0.17335816,0.15785503,0.21746,0.1713165,0.2029233,0.20453297,0.18908556,0.16169342,10.879971,6.901842,animal-374.jpg
0.11820263,0.18468626,0.21980193,0.14710715,0.14650814,0.19147056,0.19204083,0.23879313,-3.82427,10.156498,animal-375.jpg
0.13041511,0.1653189,0.2115281,0.14586005,0.15950444,0.20911807,0.18821624,0.14607278,9.3637,10.042517,animal-376.jpg
0.17166635,0.15572025,0.22399306,0.18845755,0.17513499,0.18782523,0.17663276,0.13763806,10.7843685,6.8274465,animal-377.jpg
0.12269801,0.19679612,0.19654325,0.17236072,0.15267073,0.20743957,0.1655635,0.23560384,-5.5584836,10.54132,animal-378.jpg
0.13599847,0.14068618,0.1992291,0.16644108,0.11986151,0.20065483,0.21872848,0.15275533,10.841878,9.87534,animal-379.jpg
0.12533906,0.18644094,0.22365516,0.16888626,0.14994502,0.2042209,0.16469586,0.16796172,7.2451067,7.1803994,animal-380.jpg
0.15239944,0.18349859,0.20626262,0.18129951,0.14359191,0.1872561,0.17916235,0.15426403,8.647206,6.5251646,animal-381.jpg
0.13561578,0.21726745,0.2172471,0.18027078,0.12919408,0.211065,0.17354766,0.25755614,-6.1908784,8.908085,animal-382.jpg
0.18268768,0.22225606,0.14032955,0.17337191,0.21198499,0.2469653,0.19277269,0.18398196,1.173462,6.400544,animal-383.jpg
0.14627022,0.14898798,0.2216209,0.15889797,0.13743353,0.19735822,0.1818318,0.144647,9.51735,9.181768,animal-384.jpg
0.100881495,0.1546524,0.19092569,0.13448708,0.1570789,0.20968582,0.19255823,0.15382838,9.246231,11.104626,animal-385.jpg
0.13109693,0.19878909,0.19156238,0.1593482,0.1659768,0.19182166,0.19402917,0.24302866,-2.8032773,10.87217,animal-386.jpg
0.13149126,0.16753533,0.21608469,0.17191118,0.12614903,0.18552703,0.19483328,0.16424122,8.893578,8.0224285,animal-387.jpg
0.1274679,0.17310607,0.21747354,0.16347025,0.12469521,0.20648764,0.17835082,0.16300085,7.740687,7.5222683,animal-388.jpg
0.13503681,0.18621366,0.24739066,0.15935439,0.13705832,0.16480115,0.1654883,0.16987598,8.581853,8.122474,animal-389.jpg
0.15825474,0.16869484,0.21879971,0.17704959,0.18487507,0.21521057,0.19104917,0.11988742,10.783532,7.2685137,animal-390.jpg
0.1004389,0.1878855,0.18990783,0.12853423,0.13892107,0.20079914,0.17713538,0.21564281,-4.4687123,11.806119,animal-391.jpg
0.15032971,0.18514653,0.20959747,0.1719375,0.14390719,0.20610285,0.1815933,0.16574934,8.783615,6.7572837,animal-392.jpg
0.1284337,0.17948648,0.21810982,0.18610826,0.12715936,0.18634552,0.1816886,0.16169544,8.297529,7.1653743,animal-393.jpg
0.11930654,0.21874821,0.2264702,0.18028168,0.11800912,0.21103022,0.16097881,0.25456578,-6.2604237,9.095956,animal-394.jpg
0.1146778,0.18797642,0.25381768,0.18420792,0.15168867,0.17777988,0.16486043,0.16803803,7.1271696,7.579634,animal-395.jpg
0.12622036,0.15408868,0.20388854,0.1385979,0.14705195,0.21611404,0.1626856,0.1472589,9.0942135,10.588563,animal-396.jpg
0.11066639,0.21957156,0.22976801,0.21064946,0.121279076,0.2514619,0.21300915,0.22784634,-4.698143,8.475578,animal-397.jpg
0.123222515,0.22248304,0.21653196,0.17494652,0.13324483,0.20910253,0.16503617,0.2649533,-6.313856,9.036725,animal-398.jpg
0.12559518,0.23595381,0.2316287,0.18881276,0.1364542,0.20030957,0.17008707,0.27997348,-6.1618605,8.731532,animal-399.jpg
0.13676566,0.15187329,0.235174,0.16145071,0.16273691,0.19879273,0.21097644,0.118388265,10.174481,8.477482,animal-400.jpg
0.1373623,0.20467247,0.20826927,0.17628133,0.118439466,0.19412999,0.1734213,0.22691104,-5.4023156,9.715711,animal-401.jpg
0.10042143,0.189949,0.18762493,0.13517803,0.15303707,0.19342062,0.18238886,0.22803183,-4.107771,11.59001,animal-402.jpg
0.13814759,0.15345755,0.21959195,0.17336226,0.14855489,0.18520796,0.1986945,0.14666136,9.802923,8.499721,animal-403.jpg
0.14714369,0.19479734,0.23050465,0.1721113,0.11820087,0.18060815,0.18124038,0.16797903,8.445982,7.6231556,animal-404.jpg
0.13225974,0.1840792,0.25128728,0.18115886,0.14091043,0.18518016,0.19769351,0.18053386,8.134141,7.754383,animal-405.jpg
0.101134926,0.2013913,0.2025737,0.13528118,0.14195259,0.20863111,0.1539039,0.22675134,-5.033776,11.656831,animal-406.jpg
0.16465563,0.18096459,0.23569816,0.18184099,0.14874241,0.20239854,0.22582458,0.14352924,9.982492,7.317591,animal-407.jpg
0.12732391,0.19081305,0.27331176,0.19142537,0.16753654,0.20903781,0.19947624,0.20812596,5.220906,8.704809,animal-408.jpg
0.09345347,0.19728345,0.18245173,0.14925005,0.16207823,0.21234481,0.17948094,0.22626023,-2.898058,11.01567,animal-409.jpg
